#ChapterID	SentenceID	TokenID	Token	Lemma	POS
1	1	1	AT	AT	IN
25	78	6	and	and	CC
25	78	7	went	go	VBD
25	78	8	below	below	IN
25	78	9	to	to	TO
25	78	10	my	my	PRP$
25	78	11	own	own	JJ
25	78	12	chest	chest	NN
25	78	13	,	,	,
25	78	14	where	where	WRB
25	78	15	I	I	PRP
25	78	16	got	get	VBD
25	78	17	a	a	DT
25	78	18	soft	soft	JJ
25	78	19	silk	silk	NN
25	78	20	handkerchief	handkerchief	NN
25	78	21	of	of	IN
25	78	22	my	my	PRP$
25	78	23	mother	mother	NN
25	78	24	's	's	POS
25	78	25	.	.	.
25	79	1	With	With	IN
25	79	2	this	this	DT
25	79	3	,	,	,
25	79	4	and	and	CC
25	79	5	with	with	IN
25	79	6	my	my	PRP$
25	79	7	aid	aid	NN
25	79	8	,	,	,
25	79	9	Hands	Hands	VBZ
25	79	10	bound	bind	VBN
25	79	11	up	up	RP
25	79	12	the	the	DT
25	79	13	great	great	JJ
25	79	14	bleeding	bleeding	NN
25	79	15	stab	stab	NN
25	79	16	he	he	PRP
25	79	17	had	have	VBD
25	79	18	received	receive	VBN
25	79	19	in	in	IN
25	79	20	the	the	DT
25	79	21	thigh	thigh	NN
25	79	22	,	,	,
25	79	23	and	and	CC
25	79	24	after	after	IN
25	79	25	he	he	PRP
25	79	26	had	have	VBD
25	79	27	eaten	eat	VBN
25	79	28	a	a	DT
25	79	29	little	little	JJ
25	79	30	and	and	CC
25	79	31	had	have	VBD
25	79	32	a	a	DT
25	79	33	swallow	swallow	JJ
25	79	34	or	or	CC
25	79	35	two	two	CD
25	79	36	more	more	JJR
25	79	37	of	of	IN
25	79	38	the	the	DT
25	79	39	brandy	brandy	NN
25	79	40	,	,	,
25	79	41	he	he	PRP
25	79	42	began	begin	VBD
25	79	43	to	to	TO
25	79	44	pick	pick	VB
25	79	45	up	up	RP
25	79	46	visibly	visibly	RB
25	79	47	,	,	,
25	79	48	sat	sit	VBD
25	79	49	straighter	straighter	RBR
25	79	50	up	up	RB
25	79	51	,	,	,
25	79	52	spoke	speak	VBD
25	79	53	louder	louder	NN
25	79	54	and	and	CC
25	79	55	clearer	clearer	NN
25	79	56	,	,	,
25	79	57	and	and	CC
25	79	58	looked	look	VBD
25	79	59	in	in	IN
25	79	60	every	every	DT
25	79	61	way	way	NN
25	79	62	another	another	DT
25	79	63	man	man	NN
25	79	64	.	.	.
25	80	1	The	The	DT
25	80	2	breeze	breeze	NN
25	80	3	served	serve	VBD
25	80	4	us	u	PRP
25	80	5	admirably	admirably	RB
25	80	6	.	.	.
25	81	1	We	We	PRP
25	81	2	skimmed	skim	VBD
25	81	3	before	before	IN
25	81	4	it	it	PRP
25	81	5	like	like	IN
25	81	6	a	a	DT
25	81	7	bird	bird	NN
25	81	8	,	,	,
25	81	9	the	the	DT
25	81	10	coast	coast	NN
25	81	11	of	of	IN
25	81	12	the	the	DT
25	81	13	island	island	NN
25	81	14	flashing	flashing	NN
25	81	15	by	by	IN
25	81	16	,	,	,
25	81	17	and	and	CC
25	81	18	the	the	DT
25	81	19	view	view	NN
25	81	20	changing	change	VBG
25	81	21	every	every	DT
25	81	22	minute	minute	NN
25	81	23	.	.	.
25	82	1	Soon	Soon	RB
25	82	2	we	we	PRP
25	82	3	were	be	VBD
25	82	4	past	past	IN
25	82	5	the	the	DT
25	82	6	high	high	JJ
25	82	7	lands	land	NNS
25	82	8	and	and	CC
25	82	9	bowling	bowl	VBG
25	82	10	beside	beside	RB
25	82	11	low	low	JJ
25	82	12	,	,	,
25	82	13	sandy	sandy	JJ
25	82	14	country	country	NN
25	82	15	,	,	,
25	82	16	sparsely	sparsely	RB
25	82	17	dotted	dot	VBN
25	82	18	with	with	IN
25	82	19	dwarf	dwarf	JJ
25	82	20	pines	pine	NNS
25	82	21	,	,	,
25	82	22	and	and	CC
25	82	23	soon	soon	RB
25	82	24	we	we	PRP
25	82	25	were	be	VBD
25	82	26	beyond	beyond	IN
25	82	27	that	that	DT
25	82	28	again	again	RB
25	82	29	,	,	,
25	82	30	and	and	CC
25	82	31	had	have	VBD
25	82	32	turned	turn	VBN
25	82	33	the	the	DT
25	82	34	corner	corner	NN
25	82	35	of	of	IN
25	82	36	the	the	DT
25	82	37	rocky	rocky	NN
25	82	38	hill	hill	NN
25	82	39	that	that	WDT
25	82	40	ends	end	VBZ
25	82	41	the	the	DT
25	82	42	island	island	NN
25	82	43	on	on	IN
25	82	44	the	the	DT
25	82	45	north	north	NN
25	82	46	.	.	.
25	83	1	I	I	PRP
25	83	2	was	be	VBD
25	83	3	greatly	greatly	RB
25	83	4	elated	elate	VBN
25	83	5	with	with	IN
25	83	6	my	my	PRP$
25	83	7	new	new	JJ
25	83	8	command	command	NN
25	83	9	,	,	,
25	83	10	and	and	CC
25	83	11	pleased	please	VBD
25	83	12	with	with	IN
25	83	13	the	the	DT
25	83	14	bright	bright	JJ
25	83	15	,	,	,
25	83	16	sunshiny	sunshiny	JJ
25	83	17	weather	weather	NN
25	83	18	and	and	CC
25	83	19	these	these	DT
25	83	20	different	different	JJ
25	83	21	prospects	prospect	NNS
25	83	22	of	of	IN
25	83	23	the	the	DT
25	83	24	coast	coast	NN
25	83	25	.	.	.
25	84	1	I	I	PRP
25	84	2	had	have	VBD
25	84	3	now	now	RB
25	84	4	plenty	plenty	NN
25	84	5	of	of	IN
25	84	6	water	water	NN
25	84	7	and	and	CC
25	84	8	good	good	JJ
25	84	9	things	thing	NNS
25	84	10	to	to	TO
25	84	11	eat	eat	VB
25	84	12	,	,	,
25	84	13	and	and	CC
25	84	14	my	my	PRP$
25	84	15	conscience	conscience	NN
25	84	16	,	,	,
25	84	17	which	which	WDT
25	84	18	had	have	VBD
25	84	19	smitten	smite	VBN
25	84	20	me	me	PRP
25	84	21	hard	hard	JJ
25	84	22	for	for	IN
25	84	23	my	my	PRP$
25	84	24	desertion	desertion	NN
25	84	25	,	,	,
25	84	26	was	be	VBD
25	84	27	quieted	quiet	VBN
25	84	28	by	by	IN
25	84	29	the	the	DT
25	84	30	great	great	JJ
25	84	31	conquest	conquest	NN
25	84	32	I	I	PRP
25	84	33	had	have	VBD
25	84	34	made	make	VBN
25	84	35	.	.	.
25	85	1	I	I	PRP
25	85	2	should	should	MD
25	85	3	,	,	,
25	85	4	I	I	PRP
25	85	5	think	think	VBP
25	85	6	,	,	,
25	85	7	have	have	VBP
25	85	8	had	have	VBN
25	85	9	nothing	nothing	NN
25	85	10	left	leave	VBD
25	85	11	me	me	PRP
25	85	12	to	to	TO
25	85	13	desire	desire	VB
25	85	14	but	but	CC
25	85	15	for	for	IN
25	85	16	the	the	DT
25	85	17	eyes	eye	NNS
25	85	18	of	of	IN
25	85	19	the	the	DT
25	85	20	coxswain	coxswain	NN
25	85	21	as	a	IN
25	85	22	they	they	PRP
25	85	23	followed	follow	VBD
25	85	24	me	me	PRP
25	85	25	derisively	derisively	RB
25	85	26	about	about	IN
25	85	27	the	the	DT
25	85	28	deck	deck	NN
25	85	29	,	,	,
25	85	30	and	and	CC
25	85	31	the	the	DT
25	85	32	odd	odd	JJ
25	85	33	smile	smile	NN
25	85	34	that	that	WDT
25	85	35	appeared	appear	VBD
25	85	36	continually	continually	RB
25	85	37	on	on	IN
25	85	38	his	his	PRP$
25	85	39	face	face	NN
25	85	40	.	.	.
25	86	1	It	It	PRP
25	86	2	was	be	VBD
25	86	3	a	a	DT
25	86	4	smile	smile	NN
25	86	5	that	that	WDT
25	86	6	had	have	VBD
25	86	7	in	in	IN
25	86	8	it	it	PRP
25	86	9	something	something	NN
25	86	10	both	both	DT
25	86	11	of	of	IN
25	86	12	pain	pain	NN
25	86	13	and	and	CC
25	86	14	weakness	weakness	NN
25	86	15	--	--	:
25	86	16	a	a	DT
25	86	17	haggard	haggard	NN
25	86	18	,	,	,
25	86	19	old	old	JJ
25	86	20	man's	man's	NN
25	86	21	smile	smile	NN
25	86	22	;	;	:
25	86	23	but	but	CC
25	86	24	there	there	EX
25	86	25	was	be	VBD
25	86	26	,	,	,
25	86	27	besides	besides	IN
25	86	28	that	that	DT
25	86	29	,	,	,
25	86	30	a	a	DT
25	86	31	grain	grain	NN
25	86	32	of	of	IN
25	86	33	derision	derision	NN
25	86	34	,	,	,
25	86	35	a	a	DT
25	86	36	shadow	shadow	NN
25	86	37	of	of	IN
25	86	38	treachery	treachery	NN
25	86	39	,	,	,
25	86	40	in	in	IN
25	86	41	his	his	PRP$
25	86	42	expression	expression	NN
25	86	43	as	a	IN
25	86	44	he	he	PRP
25	86	45	craftily	craftily	RB
25	86	46	watched	watch	VBD
25	86	47	,	,	,
25	86	48	and	and	CC
25	86	49	watched	watch	VBD
25	86	50	,	,	,
25	86	51	and	and	CC
25	86	52	watched	watch	VBD
25	86	53	me	me	PRP
25	86	54	at	at	IN
25	86	55	my	my	PRP$
25	86	56	work	work	NN
25	86	57	.	.	.
26	1	1	ISRAEL	ISRAEL	NNP
26	1	2	HANDS	HANDS	NNP
26	1	3	The	The	DT
26	1	4	wind	wind	NN
26	1	5	,	,	,
26	1	6	serving	serve	VBG
26	1	7	us	u	PRP
26	1	8	to	to	TO
26	1	9	a	a	DT
26	1	10	desire	desire	NN
26	1	11	,	,	,
26	1	12	now	now	RB
26	1	13	hauled	haul	VBN
26	1	14	into	into	IN
26	1	15	the	the	DT
26	1	16	west	west	NN
26	1	17	.	.	.
26	2	1	We	We	PRP
26	2	2	could	could	MD
26	2	3	run	run	VB
26	2	4	so	so	RB
26	2	5	much	much	RB
26	2	6	easier	easy	JJR
26	2	7	from	from	IN
26	2	8	the	the	DT
26	2	9	northeast	northeast	NN
26	2	10	corner	corner	NN
26	2	11	of	of	IN
26	2	12	the	the	DT
26	2	13	island	island	NN
26	2	14	to	to	TO
26	2	15	the	the	DT
26	2	16	mouth	mouth	NN
26	2	17	of	of	IN
26	2	18	the	the	DT
26	2	19	North	North	NNP
26	2	20	Inlet	Inlet	NNP
26	2	21	.	.	.
26	3	1	Only	Only	RB
26	3	2	,	,	,
26	3	3	as	a	IN
26	3	4	we	we	PRP
26	3	5	had	have	VBD
26	3	6	no	no	DT
26	3	7	power	power	NN
26	3	8	to	to	TO
26	3	9	anchor	anchor	VB
26	3	10	,	,	,
26	3	11	and	and	CC
26	3	12	dared	dare	VBD
26	3	13	not	not	RB
26	3	14	beach	beach	VB
26	3	15	her	her	PRP
26	3	16	until	until	IN
26	3	17	the	the	DT
26	3	18	tide	tide	NN
26	3	19	had	have	VBD
26	3	20	flowed	flow	VBN
26	3	21	a	a	DT
26	3	22	good	good	JJ
26	3	23	deal	deal	NN
26	3	24	farther	far	RB
26	3	25	,	,	,
26	3	26	time	time	NN
26	3	27	hung	hung	NN
26	3	28	on	on	IN
26	3	29	our	our	PRP$
26	3	30	hands	hand	NNS
26	3	31	.	.	.
26	4	1	The	The	DT
26	4	2	coxswain	coxswain	NN
26	4	3	told	tell	VBD
26	4	4	me	me	PRP
26	4	5	how	how	WRB
26	4	6	to	to	TO
26	4	7	lay	lay	VB
26	4	8	the	the	DT
26	4	9	ship	ship	NN
26	4	10	to	to	TO
26	4	11	;	;	:
26	4	12	after	after	IN
26	4	13	a	a	DT
26	4	14	good	good	JJ
26	4	15	many	many	JJ
26	4	16	trials	trial	NNS
26	4	17	I	I	PRP
26	4	18	succeeded	succeed	VBD
26	4	19	,	,	,
26	4	20	and	and	CC
26	4	21	we	we	PRP
26	4	22	both	both	DT
26	4	23	sat	sit	VBD
26	4	24	in	in	IN
26	4	25	silence	silence	NN
26	4	26	over	over	IN
26	4	27	another	another	DT
26	4	28	meal	meal	NN
26	4	29	.	.	.
26	5	1	``	``	``
26	5	2	Cap'n	Cap'n	NN
26	5	3	,	,	,
26	5	4	''	''	''
26	5	5	said	say	VBD
26	5	6	he	he	PRP
26	5	7	,	,	,
26	5	8	at	at	IN
26	5	9	length	length	NN
26	5	10	,	,	,
26	5	11	with	with	IN
26	5	12	that	that	DT
26	5	13	same	same	JJ
26	5	14	uncomfortable	uncomfortable	JJ
26	5	15	smile	smile	NN
26	5	16	,	,	,
26	5	17	``	``	``
26	5	18	here's	here's	VB
26	5	19	my	my	PRP$
26	5	20	old	old	JJ
26	5	21	shipmate	shipmate	NN
26	5	22	,	,	,
26	5	23	O'Brien	O'Brien	NNP
26	5	24	;	;	:
26	5	25	s'pose	s'pose	VB
26	5	26	you	you	PRP
26	5	27	was	be	VBD
26	5	28	to	to	TO
26	5	29	heave	heave	VB
26	5	30	him	him	PRP
26	5	31	overboard	overboard	RB
26	5	32	.	.	.
26	6	1	I	I	PRP
26	6	2	ain't	ain't	VBP
26	6	3	partic'lar	partic'lar	JJ
26	6	4	,	,	,
26	6	5	as	a	IN
26	6	6	a	a	DT
26	6	7	rule	rule	NN
26	6	8	,	,	,
26	6	9	and	and	CC
26	6	10	I	I	PRP
26	6	11	do	do	VBP
26	6	12	n't	n't	RB
26	6	13	take	take	VB
26	6	14	no	no	DT
26	6	15	blame	blame	NN
26	6	16	for	for	IN
26	6	17	settling	settle	VBG
26	6	18	his	his	PRP$
26	6	19	hash	hash	NN
26	6	20	;	;	:
26	6	21	but	but	CC
26	6	22	I	I	PRP
26	6	23	do	do	VBP
26	6	24	n't	n't	RB
26	6	25	reckon	reckon	VB
26	6	26	him	him	PRP
26	6	27	ornamental	ornamental	JJ
26	6	28	,	,	,
26	6	29	now	now	RB
26	6	30	,	,	,
26	6	31	do	do	VBP
26	6	32	you	you	PRP
26	6	33	?	?	.
26	6	34	''	''	''
26	7	1	``	``	``
26	7	2	I	I	PRP
26	7	3	'm	'm	VBP
26	7	4	not	not	RB
26	7	5	strong	strong	JJ
26	7	6	enough	enough	RB
26	7	7	,	,	,
26	7	8	and	and	CC
26	7	9	I	I	PRP
26	7	10	do	do	VBP
26	7	11	n't	n't	RB
26	7	12	like	like	VB
26	7	13	the	the	DT
26	7	14	job	job	NN
26	7	15	;	;	:
26	7	16	and	and	CC
26	7	17	there	there	EX
26	7	18	he	he	PRP
26	7	19	lies	lie	VBZ
26	7	20	,	,	,
26	7	21	for	for	IN
26	7	22	me	me	PRP
26	7	23	,	,	,
26	7	24	''	''	''
26	7	25	said	say	VBD
26	7	26	I	I	PRP
26	7	27	.	.	.
26	8	1	``	``	``
26	8	2	This	This	DT
26	8	3	here	here	RB
26	8	4	's	's	VBZ
26	8	5	an	an	DT
26	8	6	unlucky	unlucky	JJ
26	8	7	ship	ship	NN
26	8	8	--	--	:
26	8	9	the	the	DT
26	8	10	_Hispaniola_	_Hispaniola_	NN
26	8	11	,	,	,
26	8	12	Jim	Jim	NNP
26	8	13	,	,	,
26	8	14	''	''	''
26	8	15	he	he	PRP
26	8	16	went	go	VBD
26	8	17	on	on	IN
26	8	18	,	,	,
26	8	19	blinking	blink	VBG
26	8	20	.	.	.
26	9	1	``	``	``
26	9	2	There	There	EX
26	9	3	's	's	VBZ
26	9	4	a	a	DT
26	9	5	power	power	NN
26	9	6	of	of	IN
26	9	7	men	men	NNS
26	9	8	been	be	VBN
26	9	9	killed	kill	VBN
26	9	10	in	in	IN
26	9	11	this	this	DT
26	9	12	_Hispaniola_	_Hispaniola_	NN
26	9	13	--	--	:
26	9	14	a	a	DT
26	9	15	sight	sight	JJ
26	9	16	o	o	NN
26	9	17	'	'	POS
26	9	18	poor	poor	JJ
26	9	19	seamen	seaman	NNS
26	9	20	dead	dead	JJ
26	9	21	and	and	CC
26	9	22	gone	go	VBN
26	9	23	since	since	IN
26	9	24	you	you	PRP
26	9	25	and	and	CC
26	9	26	me	me	PRP
26	9	27	took	take	VBD
26	9	28	ship	ship	NN
26	9	29	to	to	TO
26	9	30	Bristol	Bristol	NNP
26	9	31	.	.	.
26	10	1	I	I	PRP
26	10	2	never	never	RB
26	10	3	seen	see	VBN
26	10	4	such	such	JJ
26	10	5	dirty	dirty	JJ
26	10	6	luck	luck	NN
26	10	7	,	,	,
26	10	8	not	not	RB
26	10	9	I	I	PRP
26	10	10	.	.	.
26	11	1	There	There	EX
26	11	2	was	be	VBD
26	11	3	this	this	DT
26	11	4	here	here	RB
26	11	5	O'Brien	O'Brien	NNP
26	11	6	,	,	,
26	11	7	now	now	RB
26	11	8	--	--	:
26	11	9	he	he	PRP
26	11	10	's	's	VBZ
26	11	11	dead	dead	JJ
26	11	12	,	,	,
26	11	13	ai	ai	VBP
26	11	14	n't	n't	RB
26	11	15	he	he	PRP
26	11	16	?	?	.
26	12	1	Well	Well	RB
26	12	2	,	,	,
26	12	3	now	now	RB
26	12	4	,	,	,
26	12	5	I	I	PRP
26	12	6	'm	'm	VBP
26	12	7	no	no	DT
26	12	8	scholar	scholar	NN
26	12	9	,	,	,
26	12	10	and	and	CC
26	12	11	you're	you're	VB
26	12	12	a	a	DT
26	12	13	lad	lad	NN
26	12	14	as	a	IN
26	12	15	can	can	MD
26	12	16	read	read	VB
26	12	17	and	and	CC
26	12	18	figure	figure	VB
26	12	19	;	;	:
26	12	20	and	and	CC
26	12	21	,	,	,
26	12	22	to	to	TO
26	12	23	put	put	VB
26	12	24	it	it	PRP
26	12	25	straight	straight	RB
26	12	26	,	,	,
26	12	27	do	do	VBP
26	12	28	you	you	PRP
26	12	29	take	take	VB
26	12	30	it	it	PRP
26	12	31	as	a	IN
26	12	32	a	a	DT
26	12	33	dead	dead	JJ
26	12	34	man	man	NN
26	12	35	is	be	VBZ
26	12	36	dead	dead	JJ
26	12	37	for	for	IN
26	12	38	good	good	JJ
26	12	39	,	,	,
26	12	40	or	or	CC
26	12	41	do	do	VB
26	12	42	he	he	PRP
26	12	43	come	come	VB
26	12	44	alive	alive	JJ
26	12	45	again	again	RB
26	12	46	?	?	.
26	12	47	''	''	''
26	13	1	``	``	``
26	13	2	You	You	PRP
26	13	3	can	can	MD
26	13	4	kill	kill	VB
26	13	5	the	the	DT
26	13	6	body	body	NN
26	13	7	,	,	,
26	13	8	Mr	Mr	NNP
26	13	9	.	.	.
26	14	1	Hands	Hands	NNS
26	14	2	,	,	,
26	14	3	but	but	CC
26	14	4	not	not	RB
26	14	5	the	the	DT
26	14	6	spirit	spirit	NN
26	14	7	;	;	:
26	14	8	you	you	PRP
26	14	9	must	must	MD
26	14	10	know	know	VB
26	14	11	that	that	IN
26	14	12	already	already	RB
26	14	13	,	,	,
26	14	14	''	''	''
26	14	15	I	I	PRP
26	14	16	replied	reply	VBD
26	14	17	.	.	.
26	15	1	``	``	``
26	15	2	O'Brien	O'Brien	NN
26	15	3	,	,	,
26	15	4	there	there	EX
26	15	5	,	,	,
26	15	6	is	be	VBZ
26	15	7	in	in	IN
26	15	8	another	another	DT
26	15	9	world	world	NN
26	15	10	,	,	,
26	15	11	and	and	CC
26	15	12	may	may	MD
26	15	13	be	be	VB
26	15	14	watching	watch	VBG
26	15	15	us	u	PRP
26	15	16	.	.	.
26	15	17	''	''	''
26	16	1	``	``	``
26	16	2	Ah	Ah	NN
26	16	3	!	!	.
26	16	4	''	''	''
26	17	1	says	say	VBZ
26	17	2	he	he	PRP
26	17	3	.	.	.
26	18	1	``	``	``
26	18	2	Well	Well	RB
26	18	3	,	,	,
26	18	4	that	that	DT
26	18	5	's	's	VBZ
26	18	6	unfort'nate	unfort'nate	JJ
26	18	7	--	--	:
26	18	8	appears	appear	VBZ
26	18	9	as	a	IN
26	18	10	if	if	IN
26	18	11	killing	kill	VBG
26	18	12	parties	party	NNS
26	18	13	was	be	VBD
26	18	14	a	a	DT
26	18	15	waste	waste	NN
26	18	16	of	of	IN
26	18	17	time	time	NN
26	18	18	.	.	.
26	19	1	Howsomever	Howsomever	NNP
26	19	2	,	,	,
26	19	3	sperrits	sperrits	NNS
26	19	4	do	do	VBP
26	19	5	n't	n't	RB
26	19	6	reckon	reckon	VB
26	19	7	for	for	IN
26	19	8	much	much	JJ
26	19	9	,	,	,
26	19	10	by	by	IN
26	19	11	what	what	WP
26	19	12	I	I	PRP
26	19	13	've	've	VBP
26	19	14	seen	see	VBN
26	19	15	.	.	.
26	20	1	I	I	PRP
26	20	2	'll	'll	MD
26	20	3	chance	chance	NN
26	20	4	it	it	PRP
26	20	5	with	with	IN
26	20	6	the	the	DT
26	20	7	sperrits	sperrits	NNS
26	20	8	,	,	,
26	20	9	Jim	Jim	NNP
26	20	10	.	.	.
26	21	1	And	And	CC
26	21	2	now	now	RB
26	21	3	you	you	PRP
26	21	4	've	've	VBP
26	21	5	spoke	speak	VBN
26	21	6	up	up	RP
26	21	7	free	free	JJ
26	21	8	,	,	,
26	21	9	and	and	CC
26	21	10	I	I	PRP
26	21	11	'll	'll	MD
26	21	12	take	take	VB
26	21	13	it	it	PRP
26	21	14	kind	kind	NN
26	21	15	if	if	IN
26	21	16	you	you	PRP
26	21	17	'd	'd	MD
26	21	18	step	step	VB
26	21	19	down	down	RB
26	21	20	into	into	IN
26	21	21	that	that	DT
26	21	22	there	there	EX
26	21	23	cabin	cabin	NN
26	21	24	and	and	CC
26	21	25	get	get	VB
26	21	26	me	me	PRP
26	21	27	a	a	DT
26	21	28	--	--	:
26	21	29	well	well	RB
26	21	30	,	,	,
26	21	31	a	a	DT
26	21	32	--	--	:
26	21	33	shiver	shiver	NN
26	21	34	my	my	PRP$
26	21	35	timbers	timber	NNS
26	21	36	!	!	.
26	22	1	I	I	PRP
26	22	2	ca	ca	MD
26	22	3	n't	n't	RB
26	22	4	hit	hit	VB
26	22	5	the	the	DT
26	22	6	name	name	NN
26	22	7	o	o	VBP
26	22	8	n't	n't	RB
26	22	9	.	.	.
26	23	1	Well	Well	RB
26	23	2	,	,	,
26	23	3	you	you	PRP
26	23	4	get	get	VBP
26	23	5	me	me	PRP
26	23	6	a	a	DT
26	23	7	bottle	bottle	NN
26	23	8	of	of	IN
26	23	9	wine	wine	NN
26	23	10	,	,	,
26	23	11	Jim	Jim	NNP
26	23	12	--	--	:
26	23	13	this	this	DT
26	23	14	here	here	RB
26	23	15	brandy	brandy	NN
26	23	16	's	's	POS
26	23	17	too	too	RB
26	23	18	strong	strong	JJ
26	23	19	for	for	IN
26	23	20	my	my	PRP$
26	23	21	head	head	NN
26	23	22	.	.	.
26	23	23	''	''	''
26	24	1	Now	Now	RB
26	24	2	the	the	DT
26	24	3	coxswain	coxswain	NN
26	24	4	's	's	POS
26	24	5	hesitation	hesitation	NN
26	24	6	seemed	seem	VBD
26	24	7	to	to	TO
26	24	8	be	be	VB
26	24	9	unnatural	unnatural	JJ
26	24	10	;	;	:
26	24	11	and	and	CC
26	24	12	as	a	IN
26	24	13	for	for	IN
26	24	14	the	the	DT
26	24	15	notion	notion	NN
26	24	16	of	of	IN
26	24	17	his	his	PRP$
26	24	18	preferring	prefer	VBG
26	24	19	wine	wine	NN
26	24	20	to	to	TO
26	24	21	brandy	brandy	VB
26	24	22	,	,	,
26	24	23	I	I	PRP
26	24	24	entirely	entirely	RB
26	24	25	disbelieved	disbelieve	VBD
26	24	26	it	it	PRP
26	24	27	.	.	.
26	25	1	The	The	DT
26	25	2	whole	whole	JJ
26	25	3	story	story	NN
26	25	4	was	be	VBD
26	25	5	a	a	DT
26	25	6	pretext	pretext	NN
26	25	7	.	.	.
26	26	1	He	He	PRP
26	26	2	wanted	want	VBD
26	26	3	me	me	PRP
26	26	4	to	to	TO
26	26	5	leave	leave	VB
26	26	6	the	the	DT
26	26	7	deck	deck	NN
26	26	8	--	--	:
26	26	9	so	so	RB
26	26	10	much	much	JJ
26	26	11	was	be	VBD
26	26	12	plain	plain	RB
26	26	13	,	,	,
26	26	14	but	but	CC
26	26	15	with	with	IN
26	26	16	what	what	WP
26	26	17	purpose	purpose	VBP
26	26	18	I	I	PRP
26	26	19	could	could	MD
26	26	20	in	in	IN
26	26	21	no	no	DT
26	26	22	way	way	NN
26	26	23	imagine	imagine	NN
26	26	24	.	.	.
26	27	1	His	His	PRP$
26	27	2	eyes	eye	NNS
26	27	3	never	never	RB
26	27	4	met	meet	VBD
26	27	5	mine	mine	NN
26	27	6	;	;	:
26	27	7	they	they	PRP
26	27	8	kept	keep	VBD
26	27	9	wandering	wander	VBG
26	27	10	to	to	TO
26	27	11	and	and	CC
26	27	12	fro	fro	NN
26	27	13	,	,	,
26	27	14	up	up	RB
26	27	15	and	and	CC
26	27	16	down	down	RB
26	27	17	,	,	,
26	27	18	now	now	RB
26	27	19	with	with	IN
26	27	20	a	a	DT
26	27	21	look	look	NN
26	27	22	to	to	TO
26	27	23	the	the	DT
26	27	24	sky	sky	NN
26	27	25	,	,	,
26	27	26	now	now	RB
26	27	27	with	with	IN
26	27	28	a	a	DT
26	27	29	flitting	flitting	NN
26	27	30	glance	glance	NN
26	27	31	upon	upon	IN
26	27	32	the	the	DT
26	27	33	dead	dead	JJ
26	27	34	O'Brien	O'Brien	NNP
26	27	35	.	.	.
26	28	1	All	All	PDT
26	28	2	the	the	DT
26	28	3	time	time	NN
26	28	4	he	he	PRP
26	28	5	kept	keep	VBD
26	28	6	smiling	smile	VBG
26	28	7	and	and	CC
26	28	8	putting	put	VBG
26	28	9	his	his	PRP$
26	28	10	tongue	tongue	NN
26	28	11	out	out	IN
26	28	12	in	in	IN
26	28	13	the	the	DT
26	28	14	most	most	RBS
26	28	15	guilty	guilty	JJ
26	28	16	,	,	,
26	28	17	embarrassed	embarrassed	JJ
26	28	18	manner	manner	NN
26	28	19	,	,	,
26	28	20	so	so	IN
26	28	21	that	that	IN
26	28	22	a	a	DT
26	28	23	child	child	NN
26	28	24	could	could	MD
26	28	25	have	have	VB
26	28	26	told	tell	VBN
26	28	27	that	that	IN
26	28	28	he	he	PRP
26	28	29	was	be	VBD
26	28	30	bent	bent	NN
26	28	31	on	on	IN
26	28	32	some	some	DT
26	28	33	deception	deception	NN
26	28	34	.	.	.
26	29	1	I	I	PRP
26	29	2	was	be	VBD
26	29	3	prompt	prompt	JJ
26	29	4	with	with	IN
26	29	5	my	my	PRP$
26	29	6	answer	answer	NN
26	29	7	,	,	,
26	29	8	however	however	RB
26	29	9	,	,	,
26	29	10	for	for	IN
26	29	11	I	I	PRP
26	29	12	saw	saw	VBD
26	29	13	where	where	WRB
26	29	14	my	my	PRP$
26	29	15	advantage	advantage	NN
26	29	16	lay	lay	NN
26	29	17	,	,	,
26	29	18	and	and	CC
26	29	19	that	that	IN
26	29	20	with	with	IN
26	29	21	a	a	DT
26	29	22	fellow	fellow	NN
26	29	23	so	so	RB
26	29	24	densely	densely	RB
26	29	25	stupid	stupid	JJ
26	29	26	I	I	PRP
26	29	27	could	could	MD
26	29	28	easily	easily	RB
26	29	29	conceal	conceal	VB
26	29	30	my	my	PRP$
26	29	31	suspicions	suspicion	NNS
26	29	32	to	to	TO
26	29	33	the	the	DT
26	29	34	end	end	NN
26	29	35	.	.	.
26	30	1	``	``	``
26	30	2	Some	Some	DT
26	30	3	wine	wine	NN
26	30	4	?	?	.
26	30	5	''	''	''
26	31	1	I	I	PRP
26	31	2	said	say	VBD
26	31	3	.	.	.
26	32	1	``	``	``
26	32	2	Far	Far	RB
26	32	3	better	well	RBR
26	32	4	.	.	.
26	33	1	Will	Will	MD
26	33	2	you	you	PRP
26	33	3	have	have	VB
26	33	4	white	white	JJ
26	33	5	or	or	CC
26	33	6	red	red	JJ
26	33	7	?	?	.
26	33	8	''	''	''
26	34	1	``	``	``
26	34	2	Well	Well	RB
26	34	3	,	,	,
26	34	4	I	I	PRP
26	34	5	reckon	reckon	VBP
26	34	6	it	it	PRP
26	34	7	's	's	VBZ
26	34	8	about	about	IN
26	34	9	the	the	DT
26	34	10	blessed	blessed	JJ
26	34	11	same	same	JJ
26	34	12	to	to	TO
26	34	13	me	me	PRP
26	34	14	,	,	,
26	34	15	shipmate	shipmate	NN
26	34	16	,	,	,
26	34	17	''	''	''
