#ChapterID	SentenceID	TokenID	Token	Lemma	POS
10	256	9	fire	fire	NN
10	256	10	.	.	.
10	256	11	''	''	''
10	257	1	He	He	PRP
10	257	2	looked	look	VBD
10	257	3	round	round	JJ
10	257	4	guiltily	guiltily	RB
10	257	5	at	at	IN
10	257	6	the	the	DT
10	257	7	three	three	CD
10	257	8	boys	boy	NNS
10	257	9	standing	stand	VBG
10	257	10	by	by	IN
10	257	11	.	.	.
10	258	1	This	This	DT
10	258	2	was	be	VBD
10	258	3	the	the	DT
10	258	4	first	first	JJ
10	258	5	time	time	NN
10	258	6	he	he	PRP
10	258	7	had	have	VBD
10	258	8	admitted	admit	VBN
10	258	9	the	the	DT
10	258	10	double	double	JJ
10	258	11	function	function	NN
10	258	12	of	of	IN
10	258	13	the	the	DT
10	258	14	fire	fire	NN
10	258	15	.	.	.
10	259	1	Certainly	Certainly	RB
10	259	2	one	one	CD
10	259	3	was	be	VBD
10	259	4	to	to	TO
10	259	5	send	send	VB
10	259	6	up	up	RP
10	259	7	a	a	DT
10	259	8	beckoning	beckoning	JJ
10	259	9	column	column	NN
10	259	10	of	of	IN
10	259	11	smoke	smoke	NN
10	259	12	;	;	:
10	259	13	but	but	CC
10	259	14	the	the	DT
10	259	15	other	other	JJ
10	259	16	was	be	VBD
10	259	17	to	to	TO
10	259	18	be	be	VB
10	259	19	a	a	DT
10	259	20	hearth	hearth	NN
10	259	21	now	now	RB
10	259	22	and	and	CC
10	259	23	a	a	DT
10	259	24	comfort	comfort	NN
10	259	25	until	until	IN
10	259	26	they	they	PRP
10	259	27	slept	sleep	VBP
10	259	28	.	.	.
10	260	1	Eric	Eric	NNP
10	260	2	breathed	breathe	VBD
10	260	3	on	on	IN
10	260	4	the	the	DT
10	260	5	wood	wood	NN
10	260	6	till	till	VB
10	260	7	it	it	PRP
10	260	8	glowed	glow	VBD
10	260	9	and	and	CC
10	260	10	sent	send	VBD
10	260	11	out	out	RP
10	260	12	a	a	DT
10	260	13	little	little	JJ
10	260	14	flame	flame	NN
10	260	15	.	.	.
10	261	1	A	A	DT
10	261	2	billow	billow	NN
10	261	3	of	of	IN
10	261	4	white	white	JJ
10	261	5	and	and	CC
10	261	6	yellow	yellow	JJ
10	261	7	smoke	smoke	NN
10	261	8	reeked	reek	VBD
10	261	9	up	up	RP
10	261	10	.	.	.
10	262	1	Piggy	Piggy	NNP
10	262	2	took	take	VBD
10	262	3	back	back	RP
10	262	4	his	his	PRP$
10	262	5	glasses	glass	NNS
10	262	6	and	and	CC
10	262	7	looked	look	VBD
10	262	8	at	at	IN
10	262	9	the	the	DT
10	262	10	smoke	smoke	NN
10	262	11	with	with	IN
10	262	12	pleasure	pleasure	NN
10	262	13	.	.	.
10	263	1	``	``	``
10	263	2	If	If	IN
10	263	3	only	only	RB
10	263	4	we	we	PRP
10	263	5	could	could	MD
10	263	6	make	make	VB
10	263	7	a	a	DT
10	263	8	radio	radio	NN
10	263	9	!	!	.
10	263	10	''	''	''
10	264	1	``	``	``
10	264	2	Or	Or	CC
10	264	3	a	a	DT
10	264	4	plane	plane	NN
10	264	5	--	--	:
10	264	6	''	''	''
10	264	7	''	''	''
10	264	8	--	--	:
10	264	9	or	or	CC
10	264	10	a	a	DT
10	264	11	boat	boat	NN
10	264	12	.	.	.
10	264	13	''	''	''
10	265	1	Ralph	Ralph	NNP
10	265	2	dredged	dredge	VBD
10	265	3	in	in	IN
10	265	4	his	his	PRP$
10	265	5	fading	fading	NN
10	265	6	knowledge	knowledge	NN
10	265	7	of	of	IN
10	265	8	the	the	DT
10	265	9	world	world	NN
10	265	10	.	.	.
10	266	1	``	``	``
10	266	2	We	We	PRP
10	266	3	might	might	MD
10	266	4	get	get	VB
10	266	5	taken	take	VBN
10	266	6	prisoner	prisoner	NN
10	266	7	by	by	IN
10	266	8	the	the	DT
10	266	9	Reds	Reds	NNP
10	266	10	.	.	.
10	266	11	''	''	''
10	267	1	Eric	Eric	NNP
10	267	2	pushed	push	VBD
10	267	3	back	back	RP
10	267	4	his	his	PRP$
10	267	5	hair	hair	NN
10	267	6	.	.	.
10	268	1	``	``	``
10	268	2	They	They	PRP
10	268	3	'd	'd	MD
10	268	4	be	be	VB
10	268	5	better	good	JJR
10	268	6	than	than	IN
10	268	7	--	--	:
10	268	8	''	''	''
10	268	9	He	He	PRP
10	268	10	would	would	MD
10	268	11	not	not	RB
10	268	12	name	name	VB
10	268	13	people	people	NNS
10	268	14	and	and	CC
10	268	15	Sam	Sam	NNP
10	268	16	finished	finish	VBD
10	268	17	the	the	DT
10	268	18	sentence	sentence	NN
10	268	19	for	for	IN
10	268	20	him	him	PRP
10	268	21	by	by	IN
10	268	22	nodding	nod	VBG
10	268	23	along	along	IN
10	268	24	the	the	DT
10	268	25	beach	beach	NN
10	268	26	.	.	.
10	269	1	Ralph	Ralph	NNP
10	269	2	remembered	remember	VBD
10	269	3	the	the	DT
10	269	4	ungainly	ungainly	JJ
10	269	5	figure	figure	NN
10	269	6	on	on	IN
10	269	7	a	a	DT
10	269	8	parachute	parachute	NN
10	269	9	.	.	.
10	270	1	``	``	``
10	270	2	He	He	PRP
10	270	3	said	say	VBD
10	270	4	something	something	NN
10	270	5	about	about	IN
10	270	6	a	a	DT
10	270	7	dead	dead	JJ
10	270	8	man	man	NN
10	270	9	.	.	.
10	270	10	''	''	''
10	271	1	He	He	PRP
10	271	2	flushed	flush	VBD
10	271	3	painfully	painfully	RB
10	271	4	at	at	IN
10	271	5	this	this	DT
10	271	6	admission	admission	NN
10	271	7	that	that	IN
10	271	8	he	he	PRP
10	271	9	had	have	VBD
10	271	10	been	be	VBN
10	271	11	present	present	JJ
10	271	12	at	at	IN
10	271	13	the	the	DT
10	271	14	dance	dance	NN
10	271	15	.	.	.
10	272	1	He	He	PRP
10	272	2	made	make	VBD
10	272	3	urging	urge	VBG
10	272	4	motions	motion	NNS
10	272	5	at	at	IN
10	272	6	the	the	DT
10	272	7	smoke	smoke	NN
10	272	8	and	and	CC
10	272	9	with	with	IN
10	272	10	his	his	PRP$
10	272	11	body	body	NN
10	272	12	.	.	.
10	273	1	``	``	``
10	273	2	Do	Do	VBP
10	273	3	n't	n't	RB
10	273	4	stop	stop	VB
10	273	5	--	--	:
10	273	6	go	go	VB
10	273	7	on	on	IN
10	273	8	up	up	RB
10	273	9	!	!	.
10	273	10	''	''	''
10	274	1	``	``	``
10	274	2	Smoke	Smoke	NN
10	274	3	's	's	POS
10	274	4	getting	get	VBG
10	274	5	thinner	thinner	NN
10	274	6	.	.	.
10	274	7	''	''	''
10	275	1	``	``	``
10	275	2	We	We	PRP
10	275	3	need	need	VBP
10	275	4	more	more	JJR
10	275	5	wood	wood	NN
10	275	6	already	already	RB
10	275	7	,	,	,
10	275	8	even	even	RB
10	275	9	when	when	WRB
10	275	10	it	it	PRP
10	275	11	's	's	VBZ
10	275	12	wet	wet	JJ
10	275	13	.	.	.
10	275	14	''	''	''
10	276	1	``	``	``
10	276	2	My	My	PRP$
10	276	3	asthma	asthma	NN
10	276	4	--	--	:
10	276	5	''	''	''
10	276	6	The	The	DT
10	276	7	response	response	NN
10	276	8	was	be	VBD
10	276	9	mechanical	mechanical	JJ
10	276	10	.	.	.
10	277	1	``	``	``
10	277	2	Sucks	Sucks	NNS
10	277	3	to	to	TO
10	277	4	your	your	PRP$
10	277	5	ass-mar	ass-mar	NN
10	277	6	.	.	.
10	277	7	''	''	''
10	278	1	``	``	``
10	278	2	If	If	IN
10	278	3	I	I	PRP
10	278	4	pull	pull	VBP
10	278	5	logs	log	NNS
10	278	6	,	,	,
10	278	7	I	I	PRP
10	278	8	get	get	VBP
10	278	9	my	my	PRP$
10	278	10	asthma	asthma	JJ
10	278	11	bad	bad	JJ
10	278	12	.	.	.
10	279	1	I	I	PRP
10	279	2	wish	wish	VBP
10	279	3	I	I	PRP
10	279	4	did	do	VBD
10	279	5	n't	n't	RB
10	279	6	,	,	,
10	279	7	Ralph	Ralph	NNP
10	279	8	,	,	,
10	279	9	but	but	CC
10	279	10	there	there	EX
10	279	11	it	it	PRP
10	279	12	is	be	VBZ
10	279	13	.	.	.
10	279	14	''	''	''
10	280	1	The	The	DT
10	280	2	three	three	CD
10	280	3	boys	boy	NNS
10	280	4	went	go	VBD
10	280	5	into	into	IN
10	280	6	the	the	DT
10	280	7	forest	forest	NN
10	280	8	and	and	CC
10	280	9	fetched	fetch	VBD
10	280	10	armfuls	armful	NNS
10	280	11	of	of	IN
10	280	12	rotten	rotten	JJ
10	280	13	wood	wood	NN
10	280	14	.	.	.
10	281	1	Once	Once	RB
10	281	2	more	more	JJR
10	281	3	the	the	DT
10	281	4	smoke	smoke	NN
10	281	5	rose	rise	VBD
10	281	6	,	,	,
10	281	7	yellow	yellow	JJ
10	281	8	and	and	CC
10	281	9	thick	thick	NN
10	281	10	.	.	.
10	282	1	``	``	``
10	282	2	Let	Let	VB
10	282	3	's	's	POS
10	282	4	get	get	VB
10	282	5	something	something	NN
10	282	6	to	to	TO
10	282	7	eat	eat	VB
10	282	8	.	.	.
10	282	9	''	''	''
10	283	1	Together	Together	RB
10	283	2	they	they	PRP
10	283	3	went	go	VBD
10	283	4	to	to	TO
10	283	5	the	the	DT
10	283	6	fruit	fruit	NN
10	283	7	trees	tree	NNS
10	283	8	,	,	,
10	283	9	carrying	carry	VBG
10	283	10	their	their	PRP$
10	283	11	spears	spear	NNS
10	283	12	,	,	,
10	283	13	saying	say	VBG
10	283	14	little	little	JJ
10	283	15	,	,	,
10	283	16	cramming	cram	VBG
10	283	17	in	in	IN
10	283	18	haste	haste	NN
10	283	19	.	.	.
10	284	1	When	When	WRB
10	284	2	they	they	PRP
10	284	3	came	come	VBD
10	284	4	out	out	IN
10	284	5	of	of	IN
10	284	6	the	the	DT
10	284	7	forest	forest	JJS
10	284	8	again	again	RB
10	284	9	the	the	DT
10	284	10	sun	sun	NN
10	284	11	was	be	VBD
10	284	12	setting	set	VBG
10	284	13	and	and	CC
10	284	14	only	only	JJ
10	284	15	embers	ember	NNS
10	284	16	glowed	glow	VBN
10	284	17	in	in	IN
10	284	18	the	the	DT
10	284	19	fire	fire	NN
10	284	20	,	,	,
10	284	21	and	and	CC
10	284	22	there	there	EX
10	284	23	was	be	VBD
10	284	24	no	no	DT
10	284	25	smoke	smoke	NN
10	284	26	.	.	.
10	285	1	``	``	``
10	285	2	I	I	PRP
10	285	3	ca	ca	MD
10	285	4	n't	n't	RB
10	285	5	carry	carry	VB
10	285	6	any	any	DT
10	285	7	more	more	JJR
10	285	8	wood	wood	NN
10	285	9	,	,	,
10	285	10	''	''	''
10	285	11	said	say	VBD
10	285	12	Eric	Eric	NNP
10	285	13	.	.	.
10	286	1	``	``	``
10	286	2	I	I	PRP
10	286	3	'm	'm	VBP
10	286	4	tired	tired	JJ
10	286	5	.	.	.
10	286	6	''	''	''
10	287	1	Ralph	Ralph	NNP
10	287	2	cleared	clear	VBD
10	287	3	his	his	PRP$
10	287	4	throat	throat	NN
10	287	5	.	.	.
10	288	1	``	``	``
10	288	2	We	We	PRP
10	288	3	kept	keep	VBD
10	288	4	the	the	DT
10	288	5	fire	fire	NN
10	288	6	going	go	VBG
10	288	7	up	up	RP
10	288	8	there	there	RB
10	288	9	.	.	.
10	288	10	''	''	''
10	289	1	``	``	``
10	289	2	Up	Up	IN
10	289	3	there	there	EX
10	289	4	it	it	PRP
10	289	5	was	be	VBD
10	289	6	small	small	JJ
10	289	7	.	.	.
10	290	1	But	But	CC
10	290	2	this	this	DT
10	290	3	has	have	VBZ
10	290	4	got	get	VBN
10	290	5	to	to	TO
10	290	6	be	be	VB
10	290	7	a	a	DT
10	290	8	big	big	JJ
10	290	9	one	one	NN
10	290	10	.	.	.
10	290	11	''	''	''
10	291	1	Ralph	Ralph	NNP
10	291	2	carried	carry	VBD
10	291	3	a	a	DT
10	291	4	fragment	fragment	NN
10	291	5	to	to	TO
10	291	6	the	the	DT
10	291	7	fire	fire	NN
10	291	8	and	and	CC
10	291	9	watched	watch	VBD
10	291	10	the	the	DT
10	291	11	smoke	smoke	NN
10	291	12	that	that	WDT
10	291	13	drifted	drift	VBD
10	291	14	into	into	IN
10	291	15	the	the	DT
10	291	16	dusk	dusk	NN
10	291	17	.	.	.
10	292	1	``	``	``
10	292	2	We	We	PRP
10	292	3	've	've	VBP
10	292	4	got	get	VBN
10	292	5	to	to	TO
10	292	6	keep	keep	VB
10	292	7	it	it	PRP
10	292	8	going	go	VBG
10	292	9	.	.	.
10	292	10	''	''	''
10	293	1	Eric	Eric	NNP
10	293	2	flung	flung	NN
10	293	3	himself	himself	PRP
10	293	4	down	down	RP
10	293	5	.	.	.
10	294	1	``	``	``
10	294	2	I	I	PRP
10	294	3	'm	'm	VBP
10	294	4	too	too	RB
10	294	5	tired	tire	VBN
10	294	6	.	.	.
10	295	1	And	And	CC
10	295	2	what	what	WP
10	295	3	's	's	VBZ
10	295	4	the	the	DT
10	295	5	good	good	JJ
10	295	6	?	?	.
10	295	7	''	''	''
10	296	1	``	``	``
10	296	2	Eric	Eric	JJ
10	296	3	!	!	.
10	296	4	''	''	''
10	297	1	cried	cry	VBN
10	297	2	Ralph	Ralph	NNP
10	297	3	in	in	IN
10	297	4	a	a	DT
10	297	5	shocked	shocked	JJ
10	297	6	voice	voice	NN
10	297	7	.	.	.
10	298	1	``	``	``
10	298	2	Do	Do	VBP
10	298	3	n't	n't	RB
10	298	4	talk	talk	VB
10	298	5	like	like	IN
10	298	6	that	that	DT
10	298	7	!	!	.
10	298	8	''	''	''
10	299	1	Sam	Sam	NNP
10	299	2	knelt	knelt	NN
10	299	3	by	by	IN
10	299	4	Eric	Eric	NNP
10	299	5	.	.	.
10	300	1	``	``	``
10	300	2	Well	Well	RB
10	300	3	--	--	:
10	300	4	what	what	WP
10	300	5	is	be	VBZ
10	300	6	the	the	DT
10	300	7	good	good	JJ
10	300	8	?	?	.
10	300	9	''	''	''
10	301	1	Ralph	Ralph	NNP
10	301	2	tried	try	VBD
10	301	3	indignantly	indignantly	RB
10	301	4	to	to	TO
10	301	5	remember	remember	VB
10	301	6	.	.	.
10	302	1	There	There	EX
10	302	2	was	be	VBD
10	302	3	something	something	NN
10	302	4	good	good	JJ
10	302	5	about	about	IN
10	302	6	a	a	DT
10	302	7	fire	fire	NN
10	302	8	.	.	.
10	303	1	Something	Something	VBG
10	303	2	overwhelmingly	overwhelmingly	RB
10	303	3	good	good	JJ
10	303	4	.	.	.
10	304	1	``	``	``
10	304	2	Ralph	Ralph	NNP
10	304	3	's	's	POS
10	304	4	told	told	NN
10	304	5	you	you	PRP
10	304	6	often	often	RB
10	304	7	enough	enough	RB
10	304	8	,	,	,
10	304	9	''	''	''
10	304	10	said	say	VBD
10	304	11	Piggy	Piggy	NNP
10	304	12	moodily	moodily	RB
10	304	13	.	.	.
10	305	1	``	``	``
10	305	2	How	How	WRB
10	305	3	else	else	RB
10	305	4	are	be	VBP
10	305	5	we	we	PRP
10	305	6	going	go	VBG
10	305	7	to	to	TO
10	305	8	be	be	VB
10	305	9	rescued	rescue	VBN
10	305	10	?	?	.
10	305	11	''	''	''
10	306	1	``	``	``
10	306	2	Of	Of	IN
10	306	3	course	course	NN
10	306	4	!	!	.
10	307	1	If	If	IN
10	307	2	we	we	PRP
10	307	3	do	do	VBP
10	307	4	n't	n't	RB
10	307	5	make	make	VB
10	307	6	smoke	smoke	NN
10	307	7	--	--	:
10	307	8	''	''	''
10	307	9	He	He	PRP
10	307	10	squatted	squat	VBD
10	307	11	before	before	IN
10	307	12	them	them	PRP
10	307	13	in	in	IN
10	307	14	the	the	DT
10	307	15	crowding	crowding	NN
10	307	16	dusk	dusk	NN
10	307	17	.	.	.
10	308	1	``	``	``
10	308	2	Do	Do	VBP
10	308	3	n't	n't	RB
10	308	4	you	you	PRP
10	308	5	understand	understand	VB
10	308	6	?	?	.
10	309	1	What	What	WP
10	309	2	's	's	VBZ
10	309	3	the	the	DT
10	309	4	good	good	JJ
10	309	5	of	of	IN
10	309	6	wishing	wish	VBG
10	309	7	for	for	IN
10	309	8	radios	radio	NNS
10	309	9	and	and	CC
10	309	10	boats	boat	NNS
10	309	11	?	?	.
10	309	12	''	''	''
10	310	1	He	He	PRP
10	310	2	held	hold	VBD
10	310	3	out	out	RP
10	310	4	his	his	PRP$
10	310	5	hand	hand	NN
10	310	6	and	and	CC
10	310	7	twisted	twist	VBD
10	310	8	the	the	DT
10	310	9	fingers	finger	NNS
10	310	10	into	into	IN
10	310	11	a	a	DT
10	310	12	fist	fist	NN
10	310	13	.	.	.
10	311	1	``	``	``
10	311	2	There	There	EX
10	311	3	's	's	VBZ
10	311	4	only	only	RB
10	311	5	one	one	CD
10	311	6	thing	thing	NN
10	311	7	we	we	PRP
10	311	8	can	can	MD
10	311	9	do	do	VB
10	311	10	to	to	TO
10	311	11	get	get	VB
10	311	12	out	out	IN
10	311	13	of	of	IN
10	311	14	this	this	DT
10	311	15	mess	mess	NN
10	311	16	.	.	.
10	312	1	Anyone	Anyone	NN
10	312	2	can	can	MD
10	312	3	play	play	VB
10	312	4	at	at	IN
10	312	5	hunting	hunting	NN
10	312	6	,	,	,
10	312	7	anyone	anyone	NN
10	312	8	can	can	MD
10	312	9	get	get	VB
10	312	10	us	u	PRP
10	312	11	meat	meat	VB
10	312	12	--	--	:
10	312	13	''	''	''
10	312	14	He	He	PRP
10	312	15	looked	look	VBD
10	312	16	from	from	IN
10	312	17	face	face	NN
10	312	18	to	to	TO
10	312	19	face	face	NN
10	312	20	.	.	.
10	313	1	Then	Then	RB
10	313	2	,	,	,
10	313	3	at	at	IN
10	313	4	the	the	DT
10	313	5	moment	moment	NN
10	313	6	of	of	IN
10	313	7	greatest	great	JJS
10	313	8	passion	passion	NN
10	313	9	and	and	CC
10	313	10	conviction	conviction	NN
10	313	11	,	,	,
10	313	12	that	that	WDT
10	313	13	curtain	curtain	VBP
10	313	14	flapped	flap	VBN
10	313	15	in	in	IN
10	313	16	his	his	PRP$
10	313	17	head	head	NN
10	313	18	and	and	CC
10	313	19	he	he	PRP
10	313	20	forgot	forget	VBD
10	313	21	what	what	WP
10	313	22	he	he	PRP
10	313	23	had	have	VBD
10	313	24	been	be	VBN
10	313	25	driving	drive	VBG
10	313	26	at	at	IN
10	313	27	.	.	.
10	314	1	He	He	PRP
10	314	2	knelt	kneel	VBD
10	314	3	there	there	RB
10	314	4	,	,	,
10	314	5	his	his	PRP$
10	314	6	fist	fist	NN
10	314	7	clenched	clench	VBD
10	314	8	,	,	,
10	314	9	gazing	gaze	VBG
10	314	10	solemnly	solemnly	RB
10	314	11	from	from	IN
10	314	12	one	one	CD
10	314	13	to	to	TO
10	314	14	the	the	DT
10	314	15	other	other	JJ
10	314	16	.	.	.
10	315	1	Then	Then	RB
10	315	2	the	the	DT
10	315	3	curtain	curtain	NN
10	315	4	whisked	whisk	VBD
10	315	5	back	back	RB
10	315	6	.	.	.
10	316	1	``	``	``
10	316	2	Oh	Oh	UH
10	316	3	,	,	,
10	316	4	yes	yes	UH
10	316	5	.	.	.
10	317	1	So	So	IN
10	317	2	we	we	PRP
10	317	3	've	've	VBP
10	317	4	got	get	VBN
10	317	5	to	to	TO
10	317	6	make	make	VB
10	317	7	smoke	smoke	NN
10	317	8	;	;	:
10	317	9	and	and	CC
10	317	10	more	more	JJR
10	317	11	smoke	smoke	NN
10	317	12	--	--	:
10	317	13	''	''	''
10	317	14	''	''	''
10	317	15	But	But	CC
10	317	16	we	we	PRP
10	317	17	ca	ca	MD
10	317	18	n't	n't	RB
10	317	19	keep	keep	VB
10	317	20	it	it	PRP
10	317	21	going	go	VBG
10	317	22	!	!	.
10	318	1	Look	Look	NN
10	318	2	at	at	IN
10	318	3	that	that	DT
10	318	4	!	!	.
10	318	5	''	''	''
10	319	1	The	The	DT
10	319	2	fire	fire	NN
10	319	3	was	be	VBD
10	319	4	dying	die	VBG
10	319	5	on	on	IN
10	319	6	them	them	PRP
10	319	7	.	.	.
10	320	1	``	``	``
10	320	2	Two	Two	CD
10	320	3	to	to	TO
10	320	4	mind	mind	VB
10	320	5	the	the	DT
10	320	6	fire	fire	NN
10	320	7	,	,	,
10	320	8	''	''	''
10	320	9	said	say	VBD
10	320	10	Ralph	Ralph	NNP
10	320	11	,	,	,
10	320	12	half	half	NN
10	320	13	to	to	TO
10	320	14	himself	himself	PRP
10	320	15	,	,	,
10	320	16	``	``	``
10	320	17	that	that	DT
10	320	18	's	's	VBZ
10	320	19	twelve	twelve	JJ
10	320	20	hours	hour	NNS
10	320	21	a	a	DT
10	320	22	day	day	NN
10	320	23	.	.	.
10	320	24	''	''	''
10	321	1	``	``	``
10	321	2	We	We	PRP
10	321	3	ca	ca	MD
10	321	4	n't	n't	RB
10	321	5	get	get	VB
10	321	6	any	any	DT
10	321	7	more	more	JJR
10	321	8	wood	wood	NN
10	321	9	,	,	,
10	321	10	Ralph	Ralph	NNP
10	321	11	--	--	:
10	321	12	''	''	''
10	321	13	''	''	''
10	321	14	--	--	:
10	321	15	not	not	RB
10	321	16	in	in	IN
10	321	17	the	the	DT
10	321	18	dark	dark	NN
10	321	19	--	--	:
10	321	20	''	''	''
10	321	21	''	''	''
10	321	22	--	--	:
10	321	23	not	not	RB
10	321	24	at	at	IN
10	321	25	night	night	NN
10	321	26	--	--	:
10	321	27	''	''	''
10	321	28	''	''	''
10	321	29	We	We	PRP
10	321	30	can	can	MD
10	321	31	light	light	VB
10	321	32	it	it	PRP
10	321	33	every	every	DT
10	321	34	morning	morning	NN
10	321	35	,	,	,
10	321	36	''	''	''
10	321	37	said	say	VBD
10	321	38	Piggy	Piggy	NNP
10	321	39	.	.	.
10	322	1	``	``	``
10	322	2	Nobody	Nobody	NN
10	322	3	ai	ai	VBP
10	322	4	n't	n't	RB
10	322	5	going	go	VBG
10	322	6	to	to	TO
10	322	7	see	see	VB
10	322	8	smoke	smoke	NN
10	322	9	in	in	IN
10	322	10	the	the	DT
10	322	11	dark	dark	NN
10	322	12	.	.	.
10	322	13	''	''	''
10	323	1	Sam	Sam	NNP
10	323	2	nodded	nod	VBD
10	323	3	vigorously	vigorously	RB
10	323	4	.	.	.
10	324	1	``	``	``
10	324	2	It	It	PRP
10	324	3	was	be	VBD
10	324	4	different	different	JJ
10	324	5	when	when	WRB
10	324	6	the	the	DT
10	324	7	fire	fire	NN
10	324	8	was	be	VBD
10	324	9	--	--	:
10	324	10	''	''	''
10	324	11	''	''	''
10	324	12	--	--	:
10	324	13	up	up	IN
10	324	14	there	there	RB
10	324	15	.	.	.
10	324	16	''	''	''
10	325	1	Ralph	Ralph	NNP
10	325	2	stood	stand	VBD
10	325	3	up	up	RP
10	325	4	,	,	,
10	325	5	feeling	feel	VBG
10	325	6	curiously	curiously	RB
10	325	7	defenseless	defenseless	NN
10	325	8	with	with	IN
10	325	9	the	the	DT
10	325	10	darkness	darkness	NN
10	325	11	pressing	pressing	NN
10	325	12	in	in	IN
10	325	13	.	.	.
10	326	1	``	``	``
10	326	2	Let	Let	VB
10	326	3	the	the	DT
10	326	4	fire	fire	NN
10	326	5	go	go	VBP
10	326	6	then	then	RB
10	326	7	,	,	,
10	326	8	for	for	IN
10	326	9	tonight	tonight	NN
10	326	10	.	.	.
10	326	11	''	''	''
10	327	1	He	He	PRP
10	327	2	led	lead	VBD
10	327	3	the	the	DT
10	327	4	way	way	NN
10	327	5	to	to	TO
10	327	6	the	the	DT
10	327	7	first	first	JJ
10	327	8	shelter	shelter	NN
10	327	9	,	,	,
10	327	10	which	which	WDT
10	327	11	still	still	RB
10	327	12	stood	stand	VBD
10	327	13	,	,	,
10	327	14	though	though	IN
10	327	15	battered	batter	VBN
10	327	16	.	.	.
10	328	1	The	The	DT
10	328	2	bed	bed	NN
10	328	3	leaves	leave	VBZ
10	328	4	lay	lay	NN
10	328	5	within	within	IN
10	328	6	,	,	,
10	328	7	dry	dry	JJ
10	328	8	and	and	CC
10	328	9	noisy	noisy	JJ
10	328	10	to	to	TO
10	328	11	the	the	DT
10	328	12	touch	touch	NN
10	328	13	.	.	.
10	329	1	In	In	IN
10	329	2	the	the	DT
10	329	3	next	next	JJ
10	329	4	shelter	shelter	NN
10	329	5	a	a	DT
10	329	6	littlun	littlun	NN
10	329	7	was	be	VBD
10	329	8	talking	talk	VBG
10	329	9	in	in	IN
10	329	10	his	his	PRP$
10	329	11	sleep	sleep	NN
10	329	12	.	.	.
10	330	1	The	The	DT
10	330	2	four	four	CD
10	330	3	biguns	biguns	NN
10	330	4	crept	crept	NN
10	330	5	into	into	IN
10	330	6	the	the	DT
10	330	7	shelter	shelter	NN
10	330	8	and	and	CC
10	330	9	burrowed	burrow	VBN
10	330	10	under	under	IN
10	330	11	the	the	DT
10	330	12	leaves	leaf	NNS
10	330	13	.	.	.
10	331	1	The	The	DT
10	331	2	twins	twin	NNS
10	331	3	lay	lay	VBP
10	331	4	together	together	RB
10	331	5	and	and	CC
10	331	6	Ralph	Ralph	NNP
10	331	7	and	and	CC
10	331	8	Piggy	Piggy	NNP
10	331	9	at	at	IN
10	331	10	the	the	DT
10	331	11	other	other	JJ
10	331	12	end	end	NN
10	331	13	.	.	.
10	332	1	For	For	IN
10	332	2	a	a	DT
10	332	3	while	while	NN
10	332	4	there	there	EX
10	332	5	was	be	VBD
10	332	6	the	the	DT
10	332	7	continual	continual	JJ
10	332	8	creak	creak	NN
10	332	9	and	and	CC
10	332	10	rustle	rustle	NN
10	332	11	of	of	IN
10	332	12	leaves	leaf	NNS
10	332	13	as	a	IN
10	332	14	they	they	PRP
10	332	15	tried	try	VBD
10	332	16	for	for	IN
10	332	17	comfort	comfort	NN
10	332	18	.	.	.
10	333	1	``	``	``
10	333	2	Piggy	Piggy	NNP
10	333	3	.	.	.
10	333	4	''	''	''
10	334	1	``	``	``
10	334	2	Yeah	Yeah	NN
10	334	3	?	?	.
10	334	4	''	''	''
10	335	1	``	``	``
10	335	2	All	All	DT
10	335	3	right	right	NN
10	335	4	?	?	.
10	335	5	''	''	''
10	336	1	``	``	``
10	336	2	S'pose	S'pose	NNP
10	336	3	so	so	RB
10	336	4	.	.	.
10	336	5	''	''	''
10	337	1	At	At	IN
10	337	2	length	length	NN
10	337	3	,	,	,
10	337	4	save	save	VB
10	337	5	for	for	IN
10	337	6	an	an	DT
10	337	7	occasional	occasional	JJ
10	337	8	rustle	rustle	NN
10	337	9	,	,	,
10	337	10	the	the	DT
10	337	11	shelter	shelter	NN
10	337	12	was	be	VBD
10	337	13	silent	silent	JJ
10	337	14	.	.	.
10	338	1	An	An	DT
10	338	2	oblong	oblong	NN
10	338	3	of	of	IN
10	338	4	blackness	blackness	NN
10	338	5	relieved	relieve	VBN
10	338	6	with	with	IN
10	338	7	brilliant	brilliant	JJ
10	338	8	spangles	spangle	NNS
10	338	9	hung	hung	NN
10	338	10	before	before	IN
10	338	11	them	them	PRP
10	338	12	and	and	CC
10	338	13	there	there	EX
10	338	14	was	be	VBD
10	338	15	the	the	DT
10	338	16	hollow	hollow	JJ
10	338	17	sound	sound	NN
10	338	18	of	of	IN
10	338	19	surf	surf	NN
10	338	20	on	on	IN
10	338	21	the	the	DT
10	338	22	reef	reef	NN
10	338	23	.	.	.
10	339	1	Ralph	Ralph	NNP
10	339	2	settled	settle	VBD
10	339	3	himself	himself	PRP
10	339	4	for	for	IN
10	339	5	his	his	PRP$
10	339	6	nightly	nightly	JJ
10	339	7	game	game	NN
10	339	8	of	of	IN
10	339	9	supposing	suppose	VBG
10	339	10	.	.	.
10	340	1	.	.	.
10	341	1	.	.	.
10	342	1	.	.	.
10	343	1	Supposing	Supposing	VBG
10	343	2	they	they	PRP
10	343	3	could	could	MD
10	343	4	be	be	VB
